frame,mode,baseline_best_idx,scored_best_idx,baseline_iou,scored_iou,delta,sam_best_mask_png,score_best_mask_png,sequence
9,default_no_gt,2,1,0.985520606513343,0.98724343902904,0.0017228325156969,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00009_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00009_best.png,car-roundabout
10,default_no_gt,2,1,0.9866681392193368,0.9854484244969874,-0.0012197147223492,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00010_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00010_best.png,car-roundabout
11,default_no_gt,2,2,0.9854312719078618,0.9854312719078618,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00011_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00011_best.png,car-roundabout
12,default_no_gt,2,1,0.9857709353860508,0.9860252787180522,0.0002543433320013,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00012_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00012_best.png,car-roundabout
13,default_no_gt,2,1,0.9867593665507918,0.986471686180141,-0.0002876803706507,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00013_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00013_best.png,car-roundabout
14,default_no_gt,2,2,0.9870077953228064,0.9870077953228064,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00014_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00014_best.png,car-roundabout
15,default_no_gt,2,1,0.9870302678066164,0.9874216720158948,0.0003914042092784,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00015_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00015_best.png,car-roundabout
16,default_no_gt,2,1,0.98670585368825,0.9869866975130132,0.0002808438247632,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00016_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00016_best.png,car-roundabout
17,default_no_gt,2,1,0.9862579441520424,0.9867733284850688,0.0005153843330264,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00017_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00017_best.png,car-roundabout
18,default_no_gt,2,1,0.9843457520681118,0.9859072048283668,0.0015614527602548,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00018_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00018_best.png,car-roundabout
19,default_no_gt,2,1,0.9848850540034996,0.986865716655357,0.0019806626518573,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00019_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00019_best.png,car-roundabout
20,default_no_gt,2,1,0.9853483714556762,0.9868763639100008,0.0015279924543245,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00020_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00020_best.png,car-roundabout
21,default_no_gt,2,2,0.9839674239692272,0.9839674239692272,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00021_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00021_best.png,car-roundabout
22,default_no_gt,2,1,0.98472397808681,0.9876154934240228,0.0028915153372127,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00022_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00022_best.png,car-roundabout
23,default_no_gt,2,1,0.9849575475242316,0.9870627479264334,0.0021052004022017,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00023_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00023_best.png,car-roundabout
24,default_no_gt,2,1,0.981801788263581,0.9846394324706166,0.0028376442070355,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00024_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00024_best.png,car-roundabout
25,default_no_gt,2,1,0.9829687735706744,0.9854495559475882,0.0024807823769138,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00025_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00025_best.png,car-roundabout
26,default_no_gt,2,1,0.9850906669088488,0.9866410481406396,0.0015503812317909,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00026_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00026_best.png,car-roundabout
27,default_no_gt,1,1,0.98535669397459,0.98535669397459,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00027_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00027_best.png,car-roundabout
28,default_no_gt,2,1,0.9842144407510284,0.9861208021114584,0.0019063613604298,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00028_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00028_best.png,car-roundabout
29,default_no_gt,2,1,0.9848459439269436,0.9856927596231412,0.0008468156961977,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00029_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00029_best.png,car-roundabout
30,default_no_gt,1,1,0.9877909194963754,0.9877909194963754,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00030_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00030_best.png,car-roundabout
31,default_no_gt,2,1,0.9843498767284812,0.986021044903952,0.0016711681754709,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00031_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00031_best.png,car-roundabout
32,default_no_gt,2,1,0.984416864278895,0.9865881231062644,0.0021712588273695,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00032_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00032_best.png,car-roundabout
33,default_no_gt,2,1,0.9870763529684244,0.987662507903706,0.0005861549352815,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00033_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00033_best.png,car-roundabout
34,default_no_gt,2,1,0.9873478939157566,0.987826927273294,0.0004790333575374,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00034_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00034_best.png,car-roundabout
35,default_no_gt,2,2,0.9881519558676028,0.9881519558676028,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00035_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00035_best.png,car-roundabout
36,default_no_gt,2,1,0.9849476233917392,0.9864996542402716,0.0015520308485322,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00036_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00036_best.png,car-roundabout
37,default_no_gt,2,1,0.9844658041836234,0.9864096431343354,0.001943838950712,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00037_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00037_best.png,car-roundabout
38,default_no_gt,2,1,0.9844800332114516,0.9862451929981332,0.0017651597866814,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00038_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00038_best.png,car-roundabout
39,default_no_gt,2,1,0.980323091948318,0.9838053437560068,0.0034822518076887,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00039_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00039_best.png,car-roundabout
40,default_no_gt,11,10,0.9858863747354712,0.9868446728242488,0.0009582980887774,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00040_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00040_best.png,car-roundabout
41,default_no_gt,2,1,0.9849491726157188,0.9859446663707648,0.0009954937550462,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00041_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00041_best.png,car-roundabout
42,default_no_gt,2,1,0.9854501968209676,0.9864230111703098,0.0009728143493421,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00042_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00042_best.png,car-roundabout
43,default_no_gt,2,1,0.9869395155198174,0.987454926624738,0.0005154111049205,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00043_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00043_best.png,car-roundabout
44,default_no_gt,2,1,0.9887779912604356,0.9883675514120264,-0.0004104398484092,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00044_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00044_best.png,car-roundabout
45,default_no_gt,2,1,0.988555989605741,0.988689493949395,0.000133504343654,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00045_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00045_best.png,car-roundabout
46,default_no_gt,2,1,0.9894194626200752,0.9886728861555568,-0.0007465764645184,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00046_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00046_best.png,car-roundabout
47,default_no_gt,1,1,0.988318952587652,0.988318952587652,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00047_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00047_best.png,car-roundabout
48,default_no_gt,2,1,0.9887720931898358,0.9879005593980662,-0.0008715337917696,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00048_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00048_best.png,car-roundabout
49,default_no_gt,2,1,0.9892966360856268,0.988716271463614,-0.0005803646220128,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00049_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00049_best.png,car-roundabout
50,default_no_gt,1,1,0.9899992592043856,0.9899992592043856,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00050_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00050_best.png,car-roundabout
51,default_no_gt,2,1,0.9886089772556108,0.9876012098213448,-0.0010077674342661,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00051_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00051_best.png,car-roundabout
52,default_no_gt,2,2,0.988172803179395,0.988172803179395,0.0,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00052_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00052_best.png,car-roundabout
53,default_no_gt,2,1,0.9891599445301666,0.9893758041249172,0.0002158595947504,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00053_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00053_best.png,car-roundabout
54,default_no_gt,2,1,0.9894562704297216,0.9903268181999124,0.0008705477701906,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00054_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00054_best.png,car-roundabout
55,default_no_gt,2,1,0.9882173382173384,0.989475181339781,0.0012578431224427,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00055_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00055_best.png,car-roundabout
56,default_no_gt,2,1,0.9891396889341112,0.9888522823812188,-0.0002874065528924,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00056_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00056_best.png,car-roundabout
57,default_no_gt,2,1,0.9872572170102324,0.9873476839468432,9.046693661074467e-05,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00057_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00057_best.png,car-roundabout
58,default_no_gt,11,1,0.0,0.989339065485496,0.989339065485496,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00058_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00058_best.png,car-roundabout
59,default_no_gt,11,1,0.0,0.9852732119058196,0.9852732119058196,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00059_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00059_best.png,car-roundabout
60,default_no_gt,8,1,0.0,0.9831477306369704,0.9831477306369704,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00060_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00060_best.png,car-roundabout
61,default_no_gt,8,1,0.0,0.9840057906042776,0.9840057906042776,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00061_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00061_best.png,car-roundabout
62,default_no_gt,8,1,0.0,0.9849308833041852,0.9849308833041852,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00062_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00062_best.png,car-roundabout
63,default_no_gt,8,1,0.0,0.984037466591472,0.984037466591472,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00063_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00063_best.png,car-roundabout
64,default_no_gt,8,1,0.0,0.985502504341698,0.985502504341698,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00064_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00064_best.png,car-roundabout
65,default_no_gt,8,1,0.0,0.9835785771548268,0.9835785771548268,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00065_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00065_best.png,car-roundabout
66,default_no_gt,4,1,0.0,0.9842475760393148,0.9842475760393148,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00066_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00066_best.png,car-roundabout
67,default_no_gt,7,1,0.0,0.9846187470972324,0.9846187470972324,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00067_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00067_best.png,car-roundabout
68,default_no_gt,4,1,0.0,0.9828272075302557,0.9828272075302557,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00068_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00068_best.png,car-roundabout
69,default_no_gt,5,12,0.0,0.0002005156115726,0.0002005156115726,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00069_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00069_best.png,car-roundabout
70,default_no_gt,5,17,0.0,0.0007979430800602,0.0007979430800602,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00070_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00070_best.png,car-roundabout
71,default_no_gt,5,1,0.0,0.9844573881054568,0.9844573881054568,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00071_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00071_best.png,car-roundabout
72,default_no_gt,5,1,0.0,0.985071329377604,0.985071329377604,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00072_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00072_best.png,car-roundabout
73,default_no_gt,5,1,0.0,0.9845633876052128,0.9845633876052128,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00073_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00073_best.png,car-roundabout
74,default_no_gt,5,14,0.0,0.0006529333028631,0.0006529333028631,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_sam\00074_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-roundabout\selected_by_score_default_no_gt\00074_best.png,car-roundabout
0,default_no_gt,5,1,0.0,0.9804240666053444,0.9804240666053444,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00000_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00000_best.png,car-shadow
1,default_no_gt,5,1,0.0,0.9833506261612336,0.9833506261612336,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00001_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00001_best.png,car-shadow
2,default_no_gt,5,2,0.0,0.9848914774990044,0.9848914774990044,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00002_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00002_best.png,car-shadow
3,default_no_gt,5,9,0.0,0.0018488501671563,0.0018488501671563,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00003_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00003_best.png,car-shadow
4,default_no_gt,5,1,0.0,0.9814239059438276,0.9814239059438276,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00004_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00004_best.png,car-shadow
5,default_no_gt,8,1,0.0,0.9808213298999492,0.9808213298999492,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00005_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00005_best.png,car-shadow
6,default_no_gt,8,1,0.0,0.979998902546093,0.979998902546093,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00006_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00006_best.png,car-shadow
7,default_no_gt,8,1,0.0,0.9823126556486302,0.9823126556486302,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00007_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00007_best.png,car-shadow
8,default_no_gt,5,1,0.0,0.9799795709908068,0.9799795709908068,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00008_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00008_best.png,car-shadow
9,default_no_gt,5,2,0.0,0.9816356070200832,0.9816356070200832,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00009_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00009_best.png,car-shadow
10,default_no_gt,5,1,0.0,0.9805777353022782,0.9805777353022782,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00010_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00010_best.png,car-shadow
11,default_no_gt,2,4,0.0,0.9810186951545212,0.9810186951545212,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00011_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00011_best.png,car-shadow
12,default_no_gt,2,4,0.0,0.980784995245434,0.980784995245434,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00012_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00012_best.png,car-shadow
13,default_no_gt,5,1,0.0,0.9790689038182372,0.9790689038182372,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00013_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00013_best.png,car-shadow
14,default_no_gt,2,4,0.0,0.9795230148797108,0.9795230148797108,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00014_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00014_best.png,car-shadow
15,default_no_gt,2,4,0.0,0.9798320533984066,0.9798320533984066,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_sam\00015_sam_best.png,D:\uwb thesis\RelatedData\DAVIS-data\DAVIS\SAM_results\car-shadow\selected_by_score_default_no_gt\00015_best.png,car-shadow
